listing_id,conflict_fields,source_count
aaac473b2289c0aefde974ba30cd335953401524,,1
2955e6f812996c35b7ddbbbb7ba0a3ae34e6f2bc,,1
3fa568ddfd3ce08de0d0fbcdae5b921bc6a74a8b,,1
c006bc4e6c0f1663d84ace357f54445e5cc428d3,,1
16ec431c9665767e39727b8e1b23e6bd46a46aef,,1
255db9b74baaccccfeecd3e8275a39e51213ae5c,,3
65b8f34879f8948424d7c913c93f090c5f6bf000,,1
e39f1bf8f4aec5a6d5df9e761fc04ec9b5b512ff,,2
50cdc9a80ff3014ee6f3e23d944c18c085b79a5b,,1
fd268587ea2660f6203b268f3a37ea69188166d1,,1
03f644d85320528cb452a47b37cdcfca4f1d4a6e,,1
b366bb1ea2476858db0ec4cb26f90eaf955031df,,1
560d0c88eef596d6215d5d3ecdef2ed712479102,,1
c1b0bcc4a1e59dc197ec3f16b8a5854c6f42a8eb,,1
c90cd64039c2ae408120abd5ff7ccb8a9187272f,,1
ae3706a9cfc8b1abe2b5091f94d7218e009d79c1,,1
7ce3ddfb7d98eda52f63f434949404a2044d560e,,1
426df0ccc087b4241c5174ce4521e8ab9b394ed6,,1
46ccce8c0ae1820891869ab96b0139856d897e85,,1
5cb6ace10358ef7cc9ffdae6ee1a84fca761e3fd,,1
f5317996fe3eedc9297f3a0a5e933d257cd2fa34,,1
74fdb1d0962527787924999bcfa5848927144ebf,,1
fe1f71c49ecc664997bff5342bdc84f1a465de12,,1
3dca1d2435aee5793a475a488c36cc74dd517772,,1
1dc65a83ed1adc51f3d59362bbce6815fb34d5ee,,2
255eeb55923e75c64dc35a862ef78d0f0acc6d13,,1
2e437747c8a7d5af0434d42b9f2d084daee79f8b,,1
2b5afc9465b11985774d02aa155e33b9c8708e19,,1
84583356bf0f5cec3680346774952604c4f2c82e,,1
86f1d9bb618106c09f60fb79a4c030ff9c1f95f5,,1
a3d432274776499b8ff3652eb1df4f268dd22e35,"price,building_status",2
9c4f6affe77480c065f1d3038119eb59ab00aee9,,1
fca3fa860a46dfc33476ea82def2d6314b207b11,,1
8eb34c04b20f259cbc90ff9d6f1415ad6f333f2f,,1
182c9f459e773afb9fb50e5db402719b69b37a72,,1
22116d9a8f8937516d2b8294692140bb370eb69f,,1
43eb475e7a9f36fca34edf5b603e5199b83b18c7,,1
40825fb0ffd085dc18fcb53a2a6c969454669ce1,,2
88e2649783e18ad864b316e6df20ff8152d326ef,,1
975486e91849604aaf8e74ca46ed855f3da45298,building_status,2
987b397a9ce4199f26d2e943bb0b60f19aeac589,,1
97029f573c91375551ad571b19baa3e9f0ecf9a4,"price,room_number,building_status",2
5ac622a3592c04f3f49090920a683a7ab1d89af4,"price,room_number,building_status",10
01908567e6ba387918c75b06e8eb1da55b1f9e7f,"price,building_status",4
ee05bc74c290f732877199646fb8591a8ea05bd3,"size_m2,price,room_number",9
d5331294086cc26c6f489e2dba1bb0f20021d2fb,,1
86cdd9f409fe5ac8b60f8f5d85c40ef9c1ae5db4,,1
3eeaae5b59170e0e4fa565fc48088faa95be1301,,1
19aa09829002e46a0e9c916c3318d7e5cfc7d0bb,,1
f3c13e6807a8f3feff55c004162ffe5f934004d2,,1
415900386d0e4f7fe85aa0a368979facba03adc4,,1
9e872e3a95e8f81cbf7289eab872f845490eb92f,,1
8a3544931cceedf6d2b67e8a7e5cee6385b62e18,,1
5fbb8614d5b6e4004c57769b8dad46341fa91c4b,,1
a93afefa2e158a590b57ac9e8410e4213b96d2cd,,1
0bff03249e4daeac5c11d7d1996465fae16c2d7f,,4
fce0ab082f7973ab76451e30dfb6de57d725c2d7,,1
d86ec8c2941ab922a7227d2fc45875f36699c50a,,1
80d846dd083913342827f75b097ffa58d524864f,,1
988b74a413dc6f88329ffef059bd0bcd5e1c0d71,,1
c52c5597ea5366f7e03f7863a21470ffe8bb6d97,,1
f19bba08f06bc1321bf4df9ad246fcb464a389f2,,1
c581f866d2950f7eed16d45447b8caa1312ba47f,,1
82b5a01fa6e120beafc3e0b6caef7e3acc6806b5,,1
8e41bdf4676eb738de533a0d8beefd94bbc9980f,,1
9181130beebf7de4a4d6c8003750d6685e48fd5e,,1
19aaa9803699ce336b7c73fe338abc1dcf825f7e,,1
1bf7b811daf1518bd227a05c36501236cf12d6f2,,1
55075cdc37f0f6f4a73d72c4e003f4e23ec2fb0c,,1
5fb66b90b0bf72f40c7ca2be1c3451fe4a78a029,price,3
a5bcf6619615d3b072d75dea5bdda39ca64406d1,building_status,2
dd8b2ef6e157772f13df83359c38b12c65246bfc,,1
2d2daa123a3a0c6f44dbf8310f4bd92ec42b1d40,,1
86ef67d84d61a727e31b14dc8bf76b3cb88882d7,,1
0b135df069fcdb0fa8e9e0c318c308c66f64c22a,,1
604ab4b4166f9d3986d684adf62a20ae4f102a5a,,1
205b7d47eef94c81009a2738f30f382d2357b73b,price,2
6bfe6b157a894cf0b118d10d534f55df5e9e11f0,room_number,2
9d9a94081f0ab19adecd7a9031252c6c509f772d,,1
775949bf4d6d1f892fb2630e99bf9cdc335510e1,,1
479e210619b1bc83848c59c2cfa08a376a5ab613,"price,room_number,building_status",3
dfc86818845e43ca1db7f548009d5f37741658bc,room_number,2
398a12a6c3032d2780cdd604f8ee5bc29b9fcdc5,,1
9135f4d8e5aedeebe4b84a71da9fe457bac84fe6,,1
27c405bcc20de3589a88f6197cda10e8e8fb8582,,1
0044ccbe34ebca0b3a1e316b09d02ddab27103a4,,1
a8022502c0304bb5bf009f6664fca14e79ffdd46,,1
b4ad768e313e9b256f7596ebf3f23de0bf21be3b,,1
5c561dadc107c78fa08886e7ad8cc2c101c0c88a,,1
23c87ddcba87a80117bd3656f77713d05cbd82f9,,1
2358af72ff573d0e3c442f1153b80258aeb235ff,,1
b97bbc1d4d4b0704084ce299e28e83552bddc75b,,1
6fcc88921c68ce712b4ea5789ec6d705370be49e,,1
22e403ecefb0903c256d67990dce8bc4674de21a,,1
c58f94a737b1bd6601a7a5c20657315e51db10ac,,1
c9f46bc00c8b0844f95dfda0338a849700b48705,,1
14a72260dcd3ff5a9113badcdbe3b2afe08a502e,,1
05b850695554dc2316fd7cd6d79cf6c12fb2efae,,1
fec9bff81646f9f33ac0956b4c4bd33a7cd7616e,,1
a880a9695d177c6a2207156bcc38531fbeb56a12,,1
94d9f28c42d9a400b8b1d580b5a109b9ba1e5f6f,,1
a45ea45b194e0ea44819563c95762405a03d7344,building_status,2
2f9cc856d1aa819f19b3a085cd3d898a4accd136,,2
5b9d790a34195544dab482f50d863c067a2dffd2,,1
99ccb324a01765c1f557cd5bc57f4d327e4451d9,,1
9e28bbe3f4fb94ef3733830619ee46ac9beef69b,,1
9f54ccec44ea51f50e9f7e3732b0d4764ecd38e2,,1
9de72a4e3523555019f5299d3f65ac0d8e2eb69d,,1
7b16452123c5d078cda9d227d9248ad77f53d332,,1
ef6eb51c7b9bbf2b3f74e7272ef7808a7a9ad972,,1
f62b749ac3cac329c0f408b1679969c73f2da683,,1
e7bb4cad5b7af30f226c9a0467f4575aea1d3240,price,2
c4954ed28a38b0baede1b64cc2fc486b30f99fad,,1
26a23ea7db7d32281a460ec6858a0f3a1bde727b,,1
db1fa2eb5b76383342841d4efb5a3bbfe93c4887,,1
016b4d88c5cdd6fa24b1058a04a5fbe497c6ad1b,,1
2579bd79f6a08ac7503e079061ddc5f74edb79a3,,1
baffda4bef32eb031c815000adb48135e566cf22,,1
64d4c9938e28f37e4161ec1c205817225f528f66,building_status,2
73d56049f2c8f07e128679d43737242cf949bdc4,,1
a234a7406f4e7ccdaffac6775d2787cd00999e4d,,1
fb399b795b1625790931e77080a9bce0d7c72a89,,1
e910779cf68c388519bd061ca01d8c672e49877d,,1
e6b40cb42e62375964fff41f6324ab75b7927a0a,,1
40fb768312fcefdf730084be612b6c145240cf1d,,1
ed13beccb026328505ad45cc9351bfa193da7768,,1
592ef7125d9b3ec8169ad2d7ad16cb1075580358,,1
77f3008a52b2a7aac65172e84275616341066ad8,,1
6120ca0e3791a7a8adadd369483029589b963f25,"size_m2,price",2
ca128c81b7635aab33f517379f113cc908f10358,"room_number,building_status",2
3bf006c3fed9fa35babda8bf25c719014cd820ff,,1
742bc2a645ca2b7557b95609c55b5d72fb2b7e6b,,1
1e0164a74276c1193da42bef10ec32f1fe4b9ac8,,1
0409fcaf2e4d9d7612cdbef44f31e83e3ccb1efa,,1
4800c67cb495138df3c6c26bc9d6e62a7d17a791,,1
35a2d19d9c04951a89915f30a62cdf35e0ad2628,,1
31cdffaea8da75e112d4377d49c60ca191a8b947,,1
b53ef94e42f20aa3d05805962f082ab145a94239,,1
17dd915c7d9e195889e84a4e17a365440021cec2,,1
5b0a6f05ea379cebbbf488a384499f75ae6d3383,,1
7d0a475139ec1473f277974a5100b8c26b015a30,building_status,2
b0c97cf42abb0f0a727636d8960396bde37f6089,,1
8518f60fda740ccd538d1a88dda352bd65ced44f,,1
a93da16b4f27b9b460dbd3fc0f307b97642607f4,,1
34fb9a58bd6ab18c5c7c1e69d0e81fbeefb4971e,,1
51d2e7f6ed68adc0f11ff6853ecb927d3885f962,,1
a2195b9773502b805ed14e73d03ef6bc6b1067ad,,1
44523957776dc890112fa4d6fc10d97a488a794f,,1
b924438b57b0d14443de522ef72c49de8b27cf17,,1
0f2f0f764b25119fe651611ed6d92934a7a26bc9,,1
542a39e1e87bd3b863db4a9a6cd4db9735bd15af,"size_m2,price,room_number",4
9646209e31d334a610cdfc2301f698288faabbea,price,2
21ae56ddb0f5870e6333a12c2d4e88c3377e587f,,1
b5bfb72c1c9d00b81699ecde5ca42b9c8346810c,,2
26a9f0733ca63aa161022b7ff458e6432f5df2b4,,1
e6a2524c1b511efbad56044aaa43f954443ab3a6,,1
96ac8c357bae1457e7c13fc0cd0afb587cbd735b,,1
5cad29a8041cfe2dc1f72a479c7170b50dfc9dae,,1
24fc240ccc53793656da7fec54d0a2f32c23e2ae,,1
ebf318263ab2aad2f13665b739d41cf135720dd4,,1
181fd2283e302e1b7f0c4521035208f6c37b037f,,1
ff4f49727b3e8b1d6c5178fe517278673adb2df7,,1
7847a73efd6040f5b3b93f06f58997eb062c3dcc,,1
24fb08724e87672adc6f0676b3de2f3ae4620ae9,,1
223cc848d2eb338fcad81183fe7679eb6aaafb62,price,2
fb77af744236e9ad3fb452dc363e41cc98dfa1fc,room_number,2
b103fa855e4cc63fb8bc34b94686f2f64cafe842,,1
ad65123a32c7a00e50137a8d8c06315d5ca83cf2,,1
e805c091efd7b1e6faa92d69d74b4c57d87a4138,price,2
9ed3b4b8e233b95c1fd64da72d6217f67f0ad31e,price,2
63a34b690b46b123f887b9ddbfeca9024f72adb4,building_status,2
aa2c04ded12b9c844fc289fe4037b9e5aef3c8f9,,2
3fd1d1799d201efe46c417a439548605af36f858,,1
311ccaf3b523ddf2b7da366be81140f01fe12b53,,1
43b7fc2981ad1c0d89d84f937e057fada8e74f8a,,1
992a3a3dd37f89c662514c3bedce4a5b6e7d4f47,,1
3a92c345e202a8a75b5e36fc8468d7539b693122,,1
1771676d7a791c981e0d0fd0338fe56dfd359f18,,2
d57475d8ac3aa4ea6754e22551ac64a47eb74d46,,1
21c12454f3c53d18576dc916da979c6354c209c0,,1
03ed0b85baff6254332c75a96a11ed628e27aec1,,1
f77a55a9a8b43a9f19c6f5c06f4a542aa9264bec,,1
7169fd3dfbeea267ecbe34c0515df7880cd1c694,room_number,2
7be38350c02ae7cedde24b47e02b8f840f412afc,,1
2e4b22c3922bbe29769dcbf2358a53f386fb90fa,,1
c4ab6870e4e1e8191dcf12f9612d91a25c184839,building_status,4
f18e920f9b0ec58fa125f5a70cf9d84297e7165d,,1
7fcd3d553958d778c3dc86ac12add1db0be90dc3,,1
2ac1f8ac62bf3b3cfef4bf9e49d998de97281abd,,1
965e7842ee1edfe697dc6b12544da2d5a069155b,,1
a1bce4579446b0c74f859e21180e0644950ee378,,1
50d8f08ed7f19329c43608bd474484b85a470fc5,,1
9ad159c5cc0d62afb37bf7a34fdecd721fd1c795,,1
f8c48da742991d5b9454709fdc76743b81b1630b,,1
9299b2e45ada17bef7425acd8c0218b81f991075,,1
916034a297898cd085d72a56f1742f212fc7bbb3,,1
06218b2450af0128dddf032b54c6528a5e7e1ef1,,1
09b0c140b26e37645ead4db54524ef7ed2f681d2,,1
220ebce45c3d5b78ca155d8d59a4d0bc18fe37ca,,1
961edb1e513f18879297334a0712ad552dc0c450,,1
89aa7da4ff6cec3a898d084d94d7d557d8cf3aba,,1
1914f06bbdb9c3853703c8513b985ad5da2672ee,,1
486fd970eb3a40482522e5a0401b4f294352880f,,1
04d3d1f4a1ddea3b98e1a86c11377f0b7abee5d1,,1
b2d6bbb531ea5b76b43a3ea4f7973afd4db60034,"price,room_number,building_status",2
b0aa5cbf0d3875946e13222982ad73fe85bd5357,,1
bd22d6c011f056468242bbdbed49e1cf847e940a,,1
87a37e53fa95d9d6ee674c80e1b276a32f1b297e,,1
4d599c044a6ee60eb4ba5232e50f4cc2fb2f6993,"room_number,building_status",2
c5e3476de33eb65c39019672cf813c2c8a9e0ecc,,1
44a210d4169b10de63da78381921748945450347,,1
d412a63f29fd45f54482b19833b68a158b05ddb3,,1
03641122bfbfbfb9bb3b72d3c56fccc491e2d5a4,,1
b3b62b5ad530cd76dae9cbbd30e187afcdf49fcf,,1
33f13121f1efecd35fd2b444341ffaaca7de3009,,1
343192b688c0c956820c1d6347f588dc7cba8f73,,1
988b74a413dc6f88329ffef059bd0bcd5e1c0d71,,1
a124d7922f5ca8c155beba7285ab2a3cecc9d1bf,,1
7205b221853101f0af049c94d5a10526c56471de,,1
5e3e2f94f7eb5a3940eeb4fa55ffedc3638f6a41,,1
cf954377d0ba7a5b6ce7d96275132963cff36fff,,1
dc15b06ff8b5c94ac4467326007b16e7f030e731,,1
176e91d2cda401efc9302be3b001516cce197ce9,,1
0943f38932c0ba30dd555c1e0183d7d0f74bcd0d,,1
eced95a07c9f54b1409d53636cb0661b9269517b,,1
ed685c7014623ed37c5ecc2fc88e6572a1ede940,,1
d8c406c4b57cfef1811dc72ba093634cdca371ef,,1
21c4f865d54956432a8529f69c48bf63a8edf678,,1
60af4ab0653039d3d2e6234a36839f5be2c785d2,,1
93d22a3876f9895b95e1086d64f2df521136026b,,1
ecb3985250cce718b54bdf7a82a0230fb2b94e02,,1
da1a7a96ebf93f088c98939d1a94d4781cf9d638,,1
b94903ff33b948b0c150288e58a32910c7960133,,1
43365958761d64d9c0df38c2129361a6db19e35d,,1
009190f13e92a39dcd7e2ec0fa8e465437e999f6,,1
809368ae8df5bd847ff282c1f363f870a018d7d9,,1
6d86eb101447a6f8ddca839e1cffe0988781e88c,,1
83c8ed2b66b98b99e3a9213fbe435fa84780293f,,1
3256f62ff69432a20800d629f880d57658c83d58,,1
c9f46bc00c8b0844f95dfda0338a849700b48705,,1
e8bf71d44ec798754c15eb97f4bde8d36bb5f13f,,1
8467d9e96bc21c24a02fec2b82306391a3865cfe,,1
3ff59e6c729ba193be4d8f0195e1499f0dbd97f5,room_number,2
dca8e4523d2c9a75bcb9a21b3b3810de5f94dbb0,room_number,2
bdebd42e535130e5319add9a5aee270bddcf7eae,,1
e2a93c4a4d82b21558ba0131e3bb4f8dc46bf87f,,1
734d05ff20c58111801a9a634dff7eb7b3597ac2,,1
232612ee25366e709da43592407c0c0271203d6c,,1
3bb6126b3ceb50bd1e79c60663a16d798b82bfd4,,1
3708517e8c487e76df368e68276114c1131dee9c,,1
3a0c6669f9cc6f6d25f993a6a7449d38e77d12e2,,1
e60d453218827bed5b1ab3209c9593cf184cec7d,,1
2aa7236ff19035b4f52bb62481c7204e74ceafa3,,1
bba387e9ddac6f76dac901fdde8c1feef979999b,,1
c01fd192c8bfcc55a6a13a8a38c5a869de0268a0,,1
a8c8b0c18b3437aa4e30d66895f9ff3a04b4d5f9,,1
1913edad3a7df4b04f2e5a92ad7ee566bf534578,,1
ee16b7bc157500745a7729b4567169ae9558c59f,,1
91453888470f4a58d49b0cf7371f6d6afc8294d7,,1
12009e14332748efed4cd8c7151faed7e427f307,size_m2,2
b44a65610d12eee786fcbba76f68cd09d25f6b40,price,2
5477c525c8a15d84e1c53c221d40c9fae0db51f2,,1
d5590079aca3bafaaa66055add3416736a9dab1b,,1
545c720703c020668b43376b568ac033b8da7ad9,,1
a2ef688004f9eff2faaa3e9d4fd85a98b5eb4434,,1
13dfe985cf6543136750db5deb213a82d813930e,,1
caa01a049cffc951a8212d66b6ec18697df2e913,,1
b72e675b21ad02db76f16a0de7cf5a896d359c45,,2
b1d3ea3a05092fbc6656d3ec93bb49126ca85852,,1
143b4d5af7bbcb99cfc40a316d5d7a5dde76b350,,1
2127568b1a9d810cfe59385ca77320a39f5bc407,,1
5d280ef3066a6a706cfdcf1e3209b64c8d488de9,,1
39425b0a8e13a7b9afbc69ee74d0b54414e4fdf1,,1
ed6410fcbffa076ade485944588631690d4fd5df,,1
583e040ee78585555722098511812f8a91800f8f,,1
40e0630539d05bbefe043d35c852b05127b2a7cd,price,2
b8028de07f3e1938cc6175522ebf77a9463fbba3,,1
7fe0dcb0b29b004f3bcd67b6cf974b28d85ccc53,,1
ffa4794bb79e01662fdd078dd402f90c89f682d6,,1
65eb7886213641f467308aac1abc76a358b8389a,,1
df50eed8b434d02bd4e2dd998b655ff2fbb41c29,,1
8c3abab2b17cd468775b62a84d959ad10b72cc38,,1
3af502fc807f355b8383375f30f8e62cf000ec9e,,1
6c4185a46c2171681ba1cdb5edc31aa7d403430a,,2
2f0fbd20966642d5838ac206a0f36cd9b8256eda,,1
30833f20a89f0e51301f121e6b8ac39b29e48146,room_number,3
bdd7a7b511f39b6fbcde9078512d2bedeae12ac5,,3
532135486456d5a10e945aa46bc61688f9a465bb,,2
868c246a2de08676df424467494ce519551586fd,,1
aff858eced149c023c2702ec4967dfe82f00f455,,1
73e6e1d2b19ec9513bed7116b2d13314b4028c7d,,1
4a4f1497da4772c3024c122ed570b73474da5134,,1
fb76ff8ed4984dd90837daca95865980c1dc19ad,,1
46a31510019e0cfda9bb5fc98c782aa0b8ab9f99,,1
2cb7f9e87dfedce1dfce2102de882db3e339c610,,1
3d00157eff3dbe66424d46aaab61b8c3098a59d4,,1
bf6903de2d8b1298c6980e6782f26a4cc2396f58,"size_m2,price",8
24a4b0cb2da456d4274fcee155fc1d350625a50d,,1
1cdb4dafaa44f6d5c161ddcf139746448ff8568f,,1
12bba76939be623fac316082c760c476e09ff8fd,,1
a51f5ed3f28f089ca8e94508de82ec833cee4e12,,1
7aaa5828a4c309c5a492a349455980c3c25b7471,,1
52731a98cfc9ea4288028c05b55e7d21074a3c4e,,1
0224d3e22d487c6d175a42498c6948362989951f,,1
01d7d8b5c5c2ae1899ee914020a64ba21a20c30a,"size_m2,price,room_number",2
62f2b7421289bd0b721e678846fb4b96923630df,"size_m2,price,room_number",3
c0494844ba9238f312d2bef33e0e9ec2e7d61ee4,,1
b0cf637df008218030f5417710f7c04b67eec4af,,1
ba2c7772da302ed464be7aa531c349c41c063e2a,,1
71a81afe62991d293ee19ce69802cb157d405bdf,,1
1f24f66c8ac5b86b2acd6b61fb4fc229555b78be,,1
280b582ea59c7bf20431b058124fb26a2884880f,,1
f9a473d682dac189f69be5bc9b5112dcb70e758d,,1
6d374e22e4684d0741f0c212ebdb0b3e153af1b2,,1
fc88256384dd5b8593664f5569870f52ea3fda08,,1
e4f514a17f4d6c68e9f4a67ae1ba2ce5cec86316,,1
68f206cf777e4a6085efe481241887c5be97e9df,,1
afbd3d25c4d4b015ddaba2ad49858245d0be982a,,1
a588186d6d25c4b378beb55d8cd42b3b83004b9a,,1
f8deb289f8b0b05c162f9a535ab731cc0cb18563,,1
bbe8db72a9c08d76abc08512ac6a866e534cca1e,,1
c52eaeb95a73849e5c0e84809a15ceb0dcb32355,,1
829cb0a7e226aad3119486f1351d430a24f66d3f,,1
cb31d03f1e989315094659a020a2eae5ceec774c,,1
2441d2307792584e08dff34be46857789b2f483a,,1
fec9bff81646f9f33ac0956b4c4bd33a7cd7616e,,1
8a0e4ffde6df64e09c15678b79ad37e4116b4dad,,1
420967ad92a2f46fa52d03bf0d2f0924a2671516,,1
3bf916ba5e3df9af12730edb2baf6f01c0f62b8a,,1
ec852487c16a3c3f82363adad1ecad76fa37df23,,1
8d8a587934d2c4ee3428e2a1bbaf45456df48b92,,1
e3fe3bc0e730ab9d98b5cc74995f7d131beed932,,1
76413910009d8e3832e0a73a9a83bf1edee4ec53,,1
fa855ba02eb2ca50021dc72a07aa568adb55642f,,1
b8f8b663653580002a0c68ca59d64f8b1b15a873,"size_m2,price",2
600eb970d8f9b57ea509a0f719b69d86311bf6ae,,1
ff7a0318d17942d16d2bc95186eabd151bf32c42,,1
4ed713dc3c48bd480b7dd1acea3854d3c6f2fa46,,1
1af9581b33df618d7ee5e3cbb4c19ecd1e69c257,,1
fa323e032bc5ffde17846c8a352dbdb7ce552c34,,1
03888d8d26e70a7e56a94d41d6638b093f7a79f0,,1
5a6b9d3e8faae10c0ef58ee97c5e759b3e6bfff5,,1
daac443a51cd1cd897298678a3fabc280642c3eb,,1
cb07c2e9a4ad918579abbc8e903aedae0f3b81c7,,1
d343ac7ecb0046afb40f40a694cdcf981c4de176,,1
d7b25702cd8a6db9347f496090941e91915dd5e1,,1
6f2a1a15895bfa3f405ce1d71ea9f43d216b9365,,1
bba387e9ddac6f76dac901fdde8c1feef979999b,,1
fab095f4f5a95de0ad41641a4e525be71c83a832,,1
24450754577a5475bbea600760c385649c75bc1b,,1
7f5d7f8e623633d0155e88d85b81aefc3dac3a01,,1
3bf61cdea46c1d7e97b3d518e23862a54943bae1,,2
5fa9d56bc2ef5daea8425cbd9772ddb921c62e2c,,1
1dc42fb389e8ca9982953b6d8e8c6a5bae499e48,,2
64437bf6cf69636075dc2595920b14bc665c363b,,1
85b2013777f9860010988513fd4489e92f7e2490,,1
e9f8234f7846cbb883113146e847eb647a419b67,,1
e4f3e158bde6c7673b1d6df282fa480576d9ac94,,1
b6b8217fdb84556f70d82f3a1df1406464f91185,,1
6c09d3e3ecdc3a4773e8035c022fb36649d82687,,1
b00ba69466368fad27c736ca6c0ef7e156ef48af,,1
df1d88d54bc8bdbc73842ac6ceb27c2287a6881f,,1
2fbad05170f8030e9941127ae5e019334dad1026,,1
d6e8eaf218635b4e5d2847fe2da8d39ea6b4c8a0,,1
1b1998a9c4f9a5cbc75553668398e74a135e0e85,,1
72345688403d781834f5d7f845dc0222d77e2303,,1
f2bf9c26b69a54d9f7041e6d915bcf0e3721f7e4,,1
941ae4374fb6b76a9602e9a603e9c858ccc3d026,,1
558cfb6f5f1cf51aa205b6b52cd32778679d3992,,1
